1493,65941100,57182,2019-03-23 01:11:40,2019-03-23 01:22:08,Drobnera / Plac Bema,Kościuszki / Pułaskiego
1494,65941445,57925,2019-03-23 01:27:35,2019-03-23 01:29:43,"Grochowa / Jemiołowa,",Poza stacją…
1495,65941441,57299,2019-03-23 01:27:14,2019-03-23 01:30:03,"Grochowa / Jemiołowa,",Poza stacją…
1496,65941193,57206,2019-03-23 01:15:45,2019-03-23 01:30:11,Rondo Reagana,Rynek
1497,65941198,57285,2019-03-23 01:15:58,2019-03-23 01:30:46,Rondo Reagana,Rynek
1498,65941521,57259,2019-03-23 01:31:56,2019-03-23 01:39:44,Sienkiewicza / WyszyĹ„skiego,Plac Ĺšwią™tego Macieja / Trzebnicka
1499,65941350,57212,2019-03-23 01:23:34,2019-03-23 01:42:06,Dworzec Głółwny ,Drobnera / Plac Bema
1500,65941356,57948,2019-03-23 01:23:47,2019-03-23 01:42:18,Dworzec Głółwny ,Drobnera / Plac Bema
1501,65941384,57803,2019-03-23 01:24:45,2019-03-23 01:44:31,Ĺšwidnicka / Piłsudskiego (Hotel Scandic),Poza stacją…
1502,65941618,57086,2019-03-23 01:36:18,2019-03-23 01:55:38,PowstaĹ„cółw Ĺšlą…skich (Arkady Wrocławskie),Ĺ»migrodzka / Broniewskiego
1503,65942102,57946,2019-03-23 02:03:51,2019-03-23 02:09:52,Ĺšwidnicka / Piłsudskiego (Hotel Scandic),Plac PowstaĹ„cółw Ĺšlą…skich
1504,65942166,57761,2019-03-23 02:06:44,2019-03-23 02:16:57,Drobnera / Dubois,Drobnera / Dubois
1505,65942171,57765,2019-03-23 02:06:53,2019-03-23 02:17:02,Drobnera / Dubois,Drobnera / Dubois
1506,65942372,57671,2019-03-23 02:19:07,2019-03-23 02:21:59,Traugutta / Pułaskiego,Kościuszki / Pułaskiego
1507,65942371,57520,2019-03-23 02:18:59,2019-03-23 02:22:19,Traugutta / Pułaskiego,Kościuszki / Pułaskiego
1508,65942000,57296,2019-03-23 01:57:10,2019-03-23 02:37:32,Plac DominikaĹ„ski (Galeria DominikaĹ„ska),Plac Legionółw
1509,65941993,57073,2019-03-23 01:56:52,2019-03-23 02:37:41,Plac DominikaĹ„ski (Galeria DominikaĹ„ska),Plac Legionółw
1510,65942286,57927,2019-03-23 02:13:03,2019-03-23 02:40:28,Zaporoska / GrabiszyĹ„ska,Oporółw (pą™tla tramwajowa)
1511,65942730,57454,2019-03-23 02:42:05,2019-03-23 02:46:31,Zaporoska / Gajowicka,Krucza / Mielecka / Stalowa
1512,65943029,57582,2019-03-23 03:04:33,2019-03-23 03:05:05,Drobnera / Plac Bema,Drobnera / Plac Bema
1513,65943031,57020,2019-03-23 03:04:41,2019-03-23 03:15:36,Drobnera / Plac Bema,Sienkiewicza / WyszyĹ„skiego
1514,65943047,57465,2019-03-23 03:05:41,2019-03-23 03:16:20,Drobnera / Plac Bema,Sienkiewicza / WyszyĹ„skiego
1515,65943023,57665,2019-03-23 03:03:51,2019-03-23 03:16:56,Drobnera / Plac Bema,Sienkiewicza / WyszyĹ„skiego
1516,65943027,57692,2019-03-23 03:04:24,2019-03-23 03:17:05,Drobnera / Plac Bema,Sienkiewicza / WyszyĹ„skiego
1517,65943255,57139,2019-03-23 03:23:07,2019-03-23 03:31:37,Sienkiewicza / WyszyĹ„skiego,Sienkiewicza / Piastowska
1518,65943250,57692,2019-03-23 03:22:48,2019-03-23 03:31:43,Sienkiewicza / WyszyĹ„skiego,Sienkiewicza / Piastowska
1519,65943254,57020,2019-03-23 03:23:01,2019-03-23 03:31:46,Sienkiewicza / WyszyĹ„skiego,Sienkiewicza / Piastowska
1520,65943252,57230,2019-03-23 03:22:54,2019-03-23 03:32:01,Sienkiewicza / WyszyĹ„skiego,Sienkiewicza / Piastowska
1521,65943245,57273,2019-03-23 03:22:07,2019-03-23 03:36:04,Plac Ĺšwią™tego Macieja / Trzebnicka,Aleja Kromera
1522,65943603,57447,2019-03-23 03:50:38,2019-03-23 03:56:08,"Dworzec Głółwny, południe",Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny)
1523,65943569,57206,2019-03-23 03:47:36,2019-03-23 04:01:20,Rynek,Nowowiejska / Gółrnickiego
1524,65943573,57285,2019-03-23 03:47:49,2019-03-23 04:01:31,Rynek,Nowowiejska / Gółrnickiego
1525,65943698,57623,2019-03-23 03:58:45,2019-03-23 04:11:01,Rondo Reagana,Wrółblewskiego (Teki)
1526,65943695,57338,2019-03-23 03:58:27,2019-03-23 04:11:04,Rondo Reagana,Wrółblewskiego (Teki)
1527,65943696,57422,2019-03-23 03:58:34,2019-03-23 04:11:09,Rondo Reagana,Wrółblewskiego (Teki)
1528,65943638,57319,2019-03-23 03:52:41,2019-03-23 04:27:09,Rondo Reagana,Poza stacją…
1529,65943950,57203,2019-03-23 04:25:16,2019-03-23 04:37:57,Rondo Reagana,Poza stacją…
1530,65944045,57273,2019-03-23 04:40:40,2019-03-23 04:50:51,Aleja Kromera,Poza stacją…
1531,65944129,57925,2019-03-23 04:52:30,2019-03-23 04:55:07,Poza stacją…,Poza stacją…
1532,65944127,57299,2019-03-23 04:52:14,2019-03-23 04:55:12,Poza stacją…,Poza stacją…
1533,65944175,57925,2019-03-23 04:57:51,2019-03-23 05:00:19,Poza stacją…,Poza stacją…
1534,65944170,57299,2019-03-23 04:57:21,2019-03-23 05:00:37,Poza stacją…,Poza stacją…
1535,65943777,57517,2019-03-23 04:08:37,2019-03-23 05:01:11,Traugutta / Pułaskiego,Rondo Reagana
1536,65944341,57209,2019-03-23 05:27:45,2019-03-23 05:31:15,PowstaĹ„cow Ĺšlą…skich / Aleja Hallera,Plac PowstaĹ„cółw Ĺšlą…skich
1537,65944448,57299,2019-03-23 05:45:20,2019-03-23 05:49:40,Poza stacją…,Aleja Hallera / Mielecka
1538,65944556,57635,2019-03-23 06:02:50,2019-03-23 06:13:37,Drobnera / Plac Bema,Dworzec Głółwny 
1539,65944805,57358,2019-03-23 06:35:59,2019-03-23 06:43:24,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją…
1540,65944921,57357,2019-03-23 06:47:59,2019-03-23 06:54:34,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją…
1541,65945217,57927,2019-03-23 07:22:42,2019-03-23 07:39:32,Oporółw (pą™tla tramwajowa),Poza stacją…
1542,65945578,57531,2019-03-23 07:48:59,2019-03-23 07:52:50,Ĺ»eromskiego / DaszyĹ„skiego,Nowowiejska / WyszyĹ„skiego
1543,65945417,57927,2019-03-23 07:40:07,2019-03-23 07:59:47,Poza stacją…,Plac Grunwaldzki (DS Ołółwek)
1544,65945663,57531,2019-03-23 07:54:28,2019-03-23 08:01:32,Nowowiejska / WyszyĹ„skiego,Rondo Reagana
1545,65945588,57996,2019-03-23 07:50:05,2019-03-23 08:03:21,Wita Stwosza / Szewska,Kościuszki / Komuny Paryskiej / Zgodna
1546,65945681,57773,2019-03-23 07:55:33,2019-03-23 08:07:28,Wita Stwosza / Szewska,Plac Grunwaldzki / Polaka
1547,65945861,57158,2019-03-23 08:07:05,2019-03-23 08:15:03,Szczą™śliwa (Sky Tower),Zaporoska / GrabiszyĹ„ska
1548,65946098,57396,2019-03-23 08:18:49,2019-03-23 08:28:51,Traugutta / Pułaskiego,Poza stacją…
1549,65946148,57764,2019-03-23 08:21:23,2019-03-23 08:30:28,Jagiełły / Dmowskiego ,Plac Strzegomski / PoznaĹ„ska
1550,65946135,57175,2019-03-23 08:20:52,2019-03-23 08:32:12,"Dworzec Głółwny, południe",Poza stacją…
1551,65946139,57192,2019-03-23 08:21:00,2019-03-23 08:35:46,Nowowiejska / Gółrnickiego,"Dworzec Głółwny, południe"
1552,65946217,57549,2019-03-23 08:26:01,2019-03-23 08:36:22,Dworzec Głółwny ,Poza stacją…
1553,65946715,57520,2019-03-23 08:44:59,2019-03-23 08:51:08,Kościuszki / Pułaskiego,Plac DominikaĹ„ski (Galeria DominikaĹ„ska)
1554,65946256,57873,2019-03-23 08:27:14,2019-03-23 08:51:26,Bardzka / Pią™kna,Bardzka / Pią™kna
1555,65946455,57336,2019-03-23 08:35:42,2019-03-23 08:53:39,Traugutta / Pułaskiego,Poza stacją…
1556,65946770,57988,2019-03-23 08:46:40,2019-03-23 08:55:39,"Dworzec Głółwny, południe",Poza stacją…
1557,65946915,57212,2019-03-23 08:51:04,2019-03-23 08:55:49,Drobnera / Plac Bema,Plac DominikaĹ„ski (Galeria DominikaĹ„ska)
1558,65946569,57810,2019-03-23 08:39:18,2019-03-23 08:56:10,Kościuszki / Pułaskiego,Poza stacją…
1559,65947022,57222,2019-03-23 08:54:28,2019-03-23 08:56:30,PowstaĹ„cółw Ĺšlą…skich (Arkady Wrocławskie),Poza stacją…
1560,65946603,57598,2019-03-23 08:41:02,2019-03-23 08:57:51,Ĺ»eromskiego / DaszyĹ„skiego,Dworzec Głółwny 
1561,65946794,57339,2019-03-23 08:47:24,2019-03-23 08:58:15,Poza stacją…,Ĺukasiewicza / Smoluchowskiego (PWr)
1562,65947119,57183,2019-03-23 08:57:41,2019-03-23 09:01:46,PowstaĹ„cółw Ĺšlą…skich (Arkady Wrocławskie),Dworzec Głółwny 
1563,65946709,57003,2019-03-23 08:44:44,2019-03-23 09:01:51,Kościuszki / Komuny Paryskiej / Zgodna,Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny)
1564,65947165,57417,2019-03-23 08:59:11,2019-03-23 09:02:15,Poniatowskiego / Oleśnicka,Poza stacją…
1565,65947216,57988,2019-03-23 09:00:48,2019-03-23 09:03:10,Poza stacją…,Plac PowstaĹ„cółw Ĺšlą…skich
1566,65946683,57671,2019-03-23 08:44:05,2019-03-23 09:04:31,Kościuszki / Pułaskiego,PowstaĹ„cow Ĺšlą…skich / Aleja Hallera
1567,65945964,57080,2019-03-23 08:11:51,2019-03-23 09:06:49,Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny),Krzycka / Aleja Karkonoska (Park Południowy)
1568,65945960,57447,2019-03-23 08:11:33,2019-03-23 09:06:53,Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny),Krzycka / Aleja Karkonoska (Park Południowy)
1569,65947172,57221,2019-03-23 08:59:25,2019-03-23 09:16:35,Wałbrzyska - pą™tla tramwajowa,Oporółw (pą™tla tramwajowa)
1570,65947524,57287,2019-03-23 09:11:12,2019-03-23 09:17:57,Ĺ»elazna / Pereca,Aleja Hallera / Mielecka
1571,65946964,57635,2019-03-23 08:52:41,2019-03-23 09:18:12,Dworzec Głółwny ,Norwida / WyspiaĹ„skiego (PWr)
1572,65946819,57940,2019-03-23 08:48:15,2019-03-23 09:18:16,Dworzec Głółwny ,Norwida / WyspiaĹ„skiego (PWr)
1573,65946810,58044,2019-03-23 08:47:59,2019-03-23 09:18:22,Dworzec Głółwny ,Norwida / WyspiaĹ„skiego (PWr)
1574,65947772,57627,2019-03-23 09:18:56,2019-03-23 09:19:44,Trymanda / MiĹ„ska,Trymanda / MiĹ„ska
1575,65947217,57281,2019-03-23 09:00:52,2019-03-23 09:20:23,Plac Ĺšwią™tego Macieja / Trzebnicka,Drobnera / Plac Bema
1576,65947611,57722,2019-03-23 09:13:56,2019-03-23 09:26:45,GrabiszyĹ„ska / Stalowa,Aleja Hallera / Mielecka
1577,65947606,57854,2019-03-23 09:13:40,2019-03-23 09:27:17,GrabiszyĹ„ska / Stalowa,Aleja Hallera / Mielecka
1578,65947678,57233,2019-03-23 09:16:16,2019-03-23 09:27:51,Fosa MiejskaÂ ,Joliot-Curie (Uwr)
1579,65948214,57697,2019-03-23 09:31:24,2019-03-23 09:31:47,Dworzec Głółwny ,Dworzec Głółwny 
1580,65948000,57280,2019-03-23 09:25:18,2019-03-23 09:33:15,Sienkiewicza / WyszyĹ„skiego,Rondo Reagana
1581,65947794,57221,2019-03-23 09:19:30,2019-03-23 09:39:09,Oporółw (pą™tla tramwajowa),Oporółw (pą™tla tramwajowa)
1582,65948354,57568,2019-03-23 09:35:24,2019-03-23 09:42:08,Ĺ»eromskiego / DaszyĹ„skiego,Sienkiewicza / WyszyĹ„skiego
1583,65948513,57958,2019-03-23 09:39:04,2019-03-23 09:42:47,Traugutta / Pułaskiego,Kościuszki / Pułaskiego
1584,65947190,57144,2019-03-23 09:00:01,2019-03-23 09:46:23,Plac Grunwaldzki (DS Ołółwek),Pilczycka (Stadion Miejski)
1585,65948634,57206,2019-03-23 09:41:21,2019-03-23 09:46:42,Nowowiejska / Gółrnickiego,Poniatowskiego / Oleśnicka
1586,65947544,57200,2019-03-23 09:11:50,2019-03-23 09:47:53,Leśnica - pą™tla tramwajowa,Poza stacją…
1587,65948607,57285,2019-03-23 09:40:53,2019-03-23 09:49:22,Nowowiejska / Gółrnickiego,Rondo Reagana
1588,65948623,57282,2019-03-23 09:41:08,2019-03-23 09:49:40,Nowowiejska / Gółrnickiego,Rondo Reagana
1589,65948667,57349,2019-03-23 09:42:00,2019-03-23 09:51:03,Plac DominikaĹ„ski (Galeria DominikaĹ„ska),Kościuszki / Komuny Paryskiej / Zgodna
1590,65948624,57291,2019-03-23 09:41:11,2019-03-23 09:53:57,Plac PowstaĹ„cółw Ĺšlą…skich,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe)
1591,65949064,58029,2019-03-23 09:51:28,2019-03-23 09:54:57,Kazimierza Wielkiego (Helios),Poza stacją…
1592,65948996,57896,2019-03-23 09:49:53,2019-03-23 09:56:11,Plac Grunwaldzki (DS Ołółwek),Rondo Reagana
1593,65949014,57872,2019-03-23 09:50:06,2019-03-23 09:56:30,Plac Grunwaldzki (DS Ołółwek),Rondo Reagana
1594,65949183,57292,2019-03-23 09:54:07,2019-03-23 09:56:43,WyszyĹ„skiego / Szczytnicka,Joliot-Curie (Uwr)
1595,65949031,57175,2019-03-23 09:50:32,2019-03-23 09:57:42,Poza stacją…,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe)
1596,65948058,57625,2019-03-23 09:27:03,2019-03-23 09:58:26,GrabiszyĹ„ska / Aleja Hallera,Joliot-Curie (Uwr)
1597,65948121,57559,2019-03-23 09:28:33,2019-03-23 10:00:47,Traugutta / Pułaskiego,Kościuszki / Pułaskiego
1598,65949225,57642,2019-03-23 09:54:57,2019-03-23 10:02:00,Dworzec Głółwny ,Kazimierza Wielkiego (Helios)
1599,65948687,57365,2019-03-23 09:42:23,2019-03-23 10:02:11,Krzycka / Aleja Karkonoska (Park Południowy),Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny)
1600,65949526,57093,2019-03-23 10:01:54,2019-03-23 10:02:27,Krucza / Mielecka / Stalowa,Krucza / Mielecka / Stalowa
1601,65948699,57611,2019-03-23 09:42:40,2019-03-23 10:02:28,Krzycka / Aleja Karkonoska (Park Południowy),Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny)
1602,65949197,57892,2019-03-23 09:54:23,2019-03-23 10:04:32,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe),Poza stacją…
1603,65949529,57641,2019-03-23 10:01:59,2019-03-23 10:05:15,Plac Grunwaldzki (DS Ołółwek),Rondo Reagana
1604,65949603,57499,2019-03-23 10:03:48,2019-03-23 10:07:29,Drobnera / Plac Bema,Poza stacją…
1605,65948819,57281,2019-03-23 09:45:36,2019-03-23 10:08:06,Drobnera / Plac Bema,Wrółblewskiego (ZOO)
1606,65948829,57684,2019-03-23 09:45:44,2019-03-23 10:08:19,Drobnera / Plac Bema,Wrółblewskiego (ZOO)
1607,65949682,57365,2019-03-23 10:05:46,2019-03-23 10:09:43,Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny),Ĺšlą™ĹĽna / Aleja Wiśniowa
1608,65949313,57411,2019-03-23 09:57:00,2019-03-23 10:11:49,Borowska (Uniw. Szpital Kliniczny),Poza stacją…
1609,65949854,57819,2019-03-23 10:09:40,2019-03-23 10:12:21,Mościckiego (stacja kolejowa),Mościckiego (stacja kolejowa)
1610,65949542,57760,2019-03-23 10:02:19,2019-03-23 10:12:48,Traugutta / Kościuszki,Joliot-Curie (Uwr)
1611,65949845,57921,2019-03-23 10:09:26,2019-03-23 10:13:06,Sienkiewicza / Piastowska,Sienkiewicza / WyszyĹ„skiego
1612,65949420,57582,2019-03-23 09:59:35,2019-03-23 10:13:14,Drobnera / Plac Bema,Kazimierza Wielkiego (Helios)
1613,65949788,57389,2019-03-23 10:08:04,2019-03-23 10:13:23,Plac Grunwaldzki / Polaka,Plac Grunwaldzki (DS Ołółwek)
1614,65949231,57487,2019-03-23 09:55:05,2019-03-23 10:13:37,Rondo Reagana,Norwida / WyspiaĹ„skiego (PWr)
1615,65950015,57204,2019-03-23 10:13:36,2019-03-23 10:13:58,Ĺ»eromskiego / DaszyĹ„skiego,Poza stacją…
1616,65948498,57385,2019-03-23 09:38:35,2019-03-23 10:14:10,Sienkiewicza / WyszyĹ„skiego,Plac DominikaĹ„ski (Galeria DominikaĹ„ska)
1617,65949827,57593,2019-03-23 10:08:57,2019-03-23 10:14:32,Aleja Hallera / Mielecka,Ĺ»elazna / Pereca
1618,65949830,57339,2019-03-23 10:09:01,2019-03-23 10:17:14,Ĺukasiewicza / Smoluchowskiego (PWr),Plac Grunwaldzki / Polaka
1619,65949738,57782,2019-03-23 10:07:05,2019-03-23 10:17:37,Traugutta / Kościuszki,Rondo Reagana
1620,65950042,57351,2019-03-23 10:14:14,2019-03-23 10:17:44,Rondo Reagana,Plac Grunwaldzki (DS Ołółwek)
1621,65949452,57422,2019-03-23 10:00:13,2019-03-23 10:20:20,Wrółblewskiego (Teki),Poza stacją…
1622,65950244,57882,2019-03-23 10:18:33,2019-03-23 10:20:42,Buforowa - Vivaldiego,Buforowa - Vivaldiego
1623,65950133,57094,2019-03-23 10:16:01,2019-03-23 10:25:10,Plac Strzegomski / PoznaĹ„ska,Poza stacją…
1624,65950049,57631,2019-03-23 10:14:21,2019-03-23 10:25:20,Ĺ»eromskiego / DaszyĹ„skiego,Poza stacją…
1625,65948184,57039,2019-03-23 09:30:16,2019-03-23 10:26:24,Wrółblewskiego (Teki),Norwida / WyspiaĹ„skiego (PWr)
1626,65948163,57445,2019-03-23 09:29:45,2019-03-23 10:26:38,Wrółblewskiego (Teki),Norwida / WyspiaĹ„skiego (PWr)
1627,65950490,57502,2019-03-23 10:23:13,2019-03-23 10:27:07,Rondo Reagana,Plac Grunwaldzki / Polaka
1628,65949612,57797,2019-03-23 10:03:58,2019-03-23 10:27:39,Rynek,Rynek
1629,65950167,57437,2019-03-23 10:16:43,2019-03-23 10:29:18,Poza stacją…,Plac DominikaĹ„ski (Galeria DominikaĹ„ska)
1630,65950531,57632,2019-03-23 10:23:56,2019-03-23 10:31:33,Dworzec Głółwny ,Dworzec Głółwny 
1631,65950496,57926,2019-03-23 10:23:18,2019-03-23 10:31:45,Dworzec Głółwny ,Dworzec Głółwny 
1632,65950852,57839,2019-03-23 10:29:34,2019-03-23 10:32:23,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe),Poza stacją…
1633,65950885,57909,2019-03-23 10:30:12,2019-03-23 10:32:24,Poza stacją…,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe)
1634,65950775,57588,2019-03-23 10:28:08,2019-03-23 10:33:28,Nowowiejska / Gółrnickiego,Rondo Reagana
1635,65950247,57918,2019-03-23 10:18:36,2019-03-23 10:33:32,Dworzec Głółwny ,PowstaĹ„cow Ĺšlą…skich / Aleja Hallera
1636,65950710,57215,2019-03-23 10:26:52,2019-03-23 10:36:40,Fosa MiejskaÂ ,Plac Ĺšwią™tego Macieja / Trzebnicka
1637,65951134,57254,2019-03-23 10:33:56,2019-03-23 10:38:20,Szczą™śliwa (Sky Tower),PowstaĹ„cółw Ĺšlą…skich (Arkady Wrocławskie)
1638,65950590,57865,2019-03-23 10:25:04,2019-03-23 10:38:33,Dyrekcyjna / Borowska (Wroclavia),WyszyĹ„skiego / Szczytnicka
1639,65950340,57540,2019-03-23 10:20:17,2019-03-23 10:39:29,Plac Grunwaldzki / Polaka,Legnicka / ZachodniaÂ 
1640,65948552,57566,2019-03-23 09:39:52,2019-03-23 10:39:30,Nowowiejska / WyszyĹ„skiego,Ĺ»eromskiego / Kluczborska
1641,65950645,57332,2019-03-23 10:26:00,2019-03-23 10:39:36,Zaporoska / GrabiszyĹ„ska,Poza stacją…
1642,65951122,57158,2019-03-23 10:33:49,2019-03-23 10:40:33,Zaporoska / GrabiszyĹ„ska,Poza stacją…
1643,65950681,57641,2019-03-23 10:26:35,2019-03-23 10:40:40,Rondo Reagana,Wrółblewskiego (ZOO)
1644,65950733,57319,2019-03-23 10:27:21,2019-03-23 10:40:42,Poza stacją…,Wrółblewskiego (Teki)
1645,65950654,57286,2019-03-23 10:26:15,2019-03-23 10:40:43,Zaporoska / GrabiszyĹ„ska,Poza stacją…
1646,65951144,57489,2019-03-23 10:34:08,2019-03-23 10:40:43,Zaporoska / GrabiszyĹ„ska,Szczą™śliwa (Sky Tower)
1647,65950698,57444,2019-03-23 10:26:45,2019-03-23 10:40:47,Rondo Reagana,Wrółblewskiego (ZOO)
1648,65949073,57409,2019-03-23 09:51:52,2019-03-23 10:41:31,Pilczycka (Stadion Miejski),Poza stacją…
1649,65951058,57839,2019-03-23 10:32:54,2019-03-23 10:41:38,Poza stacją…,Fosa MiejskaÂ 
1650,65951081,57324,2019-03-23 10:33:16,2019-03-23 10:41:44,Plac DominikaĹ„ski (Galeria DominikaĹ„ska),Dworzec Głółwny 
1651,65951107,57212,2019-03-23 10:33:38,2019-03-23 10:41:48,Poza stacją…,Dworzec Głółwny 
1652,65951055,57225,2019-03-23 10:32:53,2019-03-23 10:41:50,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe),Fosa MiejskaÂ 
1653,65950535,57351,2019-03-23 10:24:02,2019-03-23 10:41:56,Plac Grunwaldzki (DS Ołółwek),Marca Polo (Olimpia Port)
1654,65950659,57602,2019-03-23 10:26:16,2019-03-23 10:42:14,Nowowiejska / WyszyĹ„skiego,Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe)
1655,65951287,57769,2019-03-23 10:36:29,2019-03-23 10:44:18,Zwycią™ska / OłtaszyĹ„ska,Zwycią™ska / OłtaszyĹ„ska
1656,65951737,57057,2019-03-23 10:44:05,2019-03-23 10:44:28,Zachodnia / PoznaĹ„ska,Zachodnia / PoznaĹ„ska
1657,65951246,57187,2019-03-23 10:35:45,2019-03-23 10:45:02,Ĺšlą™ĹĽna / Aleja Wiśniowa,Poza stacją…
1658,65951253,57365,2019-03-23 10:35:53,2019-03-23 10:45:21,Ĺšlą™ĹĽna / Aleja Wiśniowa,Poza stacją…
1659,65951505,57006,2019-03-23 10:40:28,2019-03-23 10:47:35,Waniliowa / Cynamonowa,Waniliowa / Cynamonowa
1660,65951444,57211,2019-03-23 10:39:20,2019-03-23 10:48:45,Fosa MiejskaÂ ,Fosa MiejskaÂ 
1661,65950973,57935,2019-03-23 10:31:42,2019-03-23 10:49:01,Strzegomska / EstoĹ„ska,GrabiszyĹ„ska / Stalowa
1662,65950750,57510,2019-03-23 10:27:30,2019-03-23 10:50:19,Nowowiejska / Jedności Narodowej,Fabryczna / Wagonowa
1663,65951552,57461,2019-03-23 10:41:14,2019-03-23 10:50:46,Kościuszki / Pułaskiego,Dworzec Głółwny 
1664,65951955,57815,2019-03-23 10:47:17,2019-03-23 10:52:56,Buforowa - Vivaldiego,Poza stacją…
1665,65950412,57575,2019-03-23 10:21:42,2019-03-23 10:52:57,Mościckiego (stacja kolejowa),Mościckiego (stacja kolejowa)
1666,65950104,57600,2019-03-23 10:15:33,2019-03-23 10:53:41,GrabiszyĹ„ska / Stalowa,Trymanda / MiĹ„ska
1667,65951800,57344,2019-03-23 10:45:02,2019-03-23 10:56:49,Zachodnia / PoznaĹ„ska,Kurkowa / Dubois
1668,65952238,57664,2019-03-23 10:52:09,2019-03-23 10:57:27,Nowowiejska / WyszyĹ„skiego,Poniatowskiego / Oleśnicka
1669,65950397,57756,2019-03-23 10:21:24,2019-03-23 10:59:48,Buforowa - Vivaldiego,Krzycka / Aleja Karkonoska (Park Południowy)
1670,65950065,57719,2019-03-23 10:14:36,2019-03-23 11:00:02,Buforowa - Vivaldiego,Krzycka / Aleja Karkonoska (Park Południowy)
1671,65952197,57093,2019-03-23 10:51:30,2019-03-23 11:01:18,Krucza / Mielecka / Stalowa,Poza stacją…
1672,65952359,57891,2019-03-23 10:54:10,2019-03-23 11:01:59,WyszyĹ„skiego / Szczytnicka,Plac DominikaĹ„ski (Galeria DominikaĹ„ska)
1673,65951336,57039,2019-03-23 10:37:26,2019-03-23 11:02:21,Norwida / WyspiaĹ„skiego (PWr),Norwida / WyspiaĹ„skiego (PWr)
1674,65952014,57436,2019-03-23 10:48:20,2019-03-23 11:02:30,Tyrmanda / Trawowa,Tyrmanda / Trawowa
1675,65950052,57886,2019-03-23 10:14:23,2019-03-23 11:05:02,GrabiszyĹ„ska / Stalowa,Wrółblewskiego (ZOO)
1676,65942267,57836,2019-03-23 02:12:08,2019-03-23 11:05:37,Wita Stwosza / Szewska,Nowowiejska / WyszyĹ„skiego
1677,65950711,57474,2019-03-23 10:26:53,2019-03-23 11:05:51,Rondo Reagana,Wrółblewskiego (Teki)
1678,65950044,57888,2019-03-23 10:14:16,2019-03-23 11:05:52,GrabiszyĹ„ska / Stalowa,Wrółblewskiego (ZOO)
1679,65952334,57224,2019-03-23 10:53:37,2019-03-23 11:06:52,Ĺšlą™ĹĽna / Kamienna (Uniw. Ekonomiczny),Fosa MiejskaÂ 
1680,65952757,57425,2019-03-23 11:00:11,2019-03-23 11:07:15,Plac DominikaĹ„ski (Galeria DominikaĹ„ska),Plac PowstaĹ„cółw Warszawy (Muzeum Narodowe)
1681,65952512,57517,2019-03-23 10:56:29,2019-03-23 11:07:26,Rondo Reagana,Wita Stwosza / Szewska
1682,65950557,57069,2019-03-23 10:24:27,2019-03-23 11:07:37,Ĺšwieradowska (Ferio GajÂ ),Traugutta / Kościuszki
1683,65952582,57934,2019-03-23 10:57:28,2019-03-23 11:07:47,Legnicka (Park Magnolia),Plac Strzegomski / PoznaĹ„ska
1684,65950545,57323,2019-03-23 10:24:11,2019-03-23 11:07:48,Ĺšwieradowska (Ferio GajÂ ),Traugutta / Kościuszki
1685,65953039,57414,2019-03-23 11:04:17,2019-03-23 11:08:28,Plac PowstaĹ„cółw Ĺšlą…skich,PowstaĹ„cow Ĺšlą…skich / Aleja Hallera
1686,65952275,57221,2019-03-23 10:52:40,2019-03-23 11:08:43,Oporółw (pą™tla tramwajowa),Wałbrzyska - pą™tla tramwajowa
1687,65950076,57697,2019-03-23 10:14:49,2019-03-23 11:09:15,Dworzec Głółwny ,Rynek
1688,65950056,57183,2019-03-23 10:14:29,2019-03-23 11:09:21,Dworzec Głółwny ,Poza stacją…
1689,65952928,57264,2019-03-23 11:03:00,2019-03-23 11:10:11,Szczą™śliwa (Sky Tower),Szczą™śliwa (Sky Tower)
1690,65952219,57143,2019-03-23 10:51:51,2019-03-23 11:10:33,Wrółblewskiego (Teki),Legnicka / Młodych Technikółw
1691,65953121,57178,2019-03-23 11:05:20,2019-03-23 11:10:47,Nowowiejska / Gółrnickiego,Plac Grunwaldzki (DS Ołółwek)
1692,65952786,57242,2019-03-23 11:00:50,2019-03-23 11:12:01,Plac Ĺšwią™tego Macieja / Trzebnicka,Wita Stwosza / Szewska
1693,65952826,57328,2019-03-23 11:01:23,2019-03-23 11:12:12,Plac Ĺšwią™tego Macieja / Trzebnicka,Wita Stwosza / Szewska
1694,65952900,57324,2019-03-23 11:02:29,2019-03-23 11:12:41,Dworzec Głółwny ,Wita Stwosza / Szewska
